Handle ,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,41,,,,,41,200,shopify,843,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379746/110053272/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,42,,,,,42,200,shopify,843,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379746/110053272/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,43,,,,,43,200,shopify,843,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379746/110053272/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,44,,,,,44,200,shopify,843,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379746/110053272/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty26/product/media/images/20201123/10/30379746/110053272/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty26/product/media/images/20201123/10/30379746/110053272/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379746/110053272/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379746/110053272/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Black-black-men-trekking-shoes-0012t4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379746/110053272/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,Smoked Men's Trekking Shoes 0012T4000,OrtaPedic Inner Base,RÝCCON,,Outdoor shoes,Outdoor shoes,TRUE,Body size,40,,,,,40,200,shopify,3827,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379601/110053048/1/1_org_zoom.jpg,1,,FALSE,Smoked Men's Trekking Shoes 0012T4000,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,41,,,,,41,200,shopify,3827,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379601/110053048/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,42,,,,,42,200,shopify,3827,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379601/110053048/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,43,,,,,43,200,shopify,3827,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379601/110053048/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,44,,,,,44,200,shopify,3827,deny,manual,45.12,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379601/110053048/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379601/110053048/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty26/product/media/images/20201123/10/30379601/110053048/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379601/110053048/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty26/product/media/images/20201123/10/30379601/110053048/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Men's-Trekking-Shoes-0012T4000,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty25/product/media/images/20201123/10/30379601/110053048/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Sneaker-0012157A,Men's Sneaker 0012157A,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,1936,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35015767/81135126/1/1_org_zoom.jpg,1,,FALSE,Men's Sneaker 0012157A,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Men's-Sneaker-0012157A,,,,,,,,,41,,,,,41,200,shopify,1936,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35015767/81135126/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Sneaker-0012157A,,,,,,,,,42,,,,,42,200,shopify,1936,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35015767/81135126/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Sneaker-0012157A,,,,,,,,,43,,,,,43,200,shopify,1936,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35015767/81135126/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Sneaker-0012157A,,,,,,,,,44,,,,,44,200,shopify,1936,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35015767/81135126/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Sneaker-0012157A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35015767/81135126/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Sneaker-0012157A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35015767/81135126/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Sneaker-0012157A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35015767/81135126/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Sneaker-0012157A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35015767/81135126/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-white-male-sneaker-001223,Navy blue white male sneaker 001223,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,1909,deny,manual,47.81,52.32,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35014168/67875146/1/1_org_zoom.jpg,1,,FALSE,Navy blue white male sneaker 001223,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Navy-blue-white-male-sneaker-001223,,,,,,,,,41,,,,,41,200,shopify,1909,deny,manual,47.81,52.32,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35014168/67875146/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-white-male-sneaker-001223,,,,,,,,,42,,,,,42,200,shopify,1909,deny,manual,47.81,52.32,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35014168/67875146/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-white-male-sneaker-001223,,,,,,,,,43,,,,,43,200,shopify,1909,deny,manual,47.81,52.32,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35014168/67875146/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-white-male-sneaker-001223,,,,,,,,,44,,,,,44,200,shopify,1909,deny,manual,47.81,52.32,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35014168/67875146/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-white-male-sneaker-001223,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35014168/67875146/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-white-male-sneaker-001223,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35014168/67875146/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-white-male-sneaker-001223,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35014168/67875146/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-white-male-sneaker-001223,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35014168/67875146/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,Black Black Men's Sneaker 0012157,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,5765,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011949/66060350/1/1_org_zoom.jpg,1,,FALSE,Black Black Men's Sneaker 0012157,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,41,,,,,41,200,shopify,5765,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011949/66060350/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,42,,,,,42,200,shopify,5765,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011949/66060350/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,43,,,,,43,200,shopify,5765,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011949/66060350/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,44,,,,,44,200,shopify,5765,deny,manual,51.44,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011949/66060350/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011949/66060350/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011949/66060350/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011949/66060350/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011949/66060350/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012157,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011949/66060350/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Sneaker-0012270,Men's Navy Blue Sneaker 0012270,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,2428,deny,manual,37.0,44.39,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35009299/60769041/1/1_org_zoom.jpg,1,,FALSE,Men's Navy Blue Sneaker 0012270,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Men's-Navy-Blue-Sneaker-0012270,,,,,,,,,41,,,,,41,200,shopify,2428,deny,manual,37.0,44.39,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35009299/60769041/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Sneaker-0012270,,,,,,,,,42,,,,,42,200,shopify,2428,deny,manual,37.0,44.39,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35009299/60769041/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Sneaker-0012270,,,,,,,,,43,,,,,43,200,shopify,2428,deny,manual,37.0,44.39,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35009299/60769041/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Sneaker-0012270,,,,,,,,,44,,,,,44,200,shopify,2428,deny,manual,37.0,44.39,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35009299/60769041/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Sneaker-0012270,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35009299/60769041/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Sneaker-0012270,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35009299/60769041/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Sneaker-0012270,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35009299/60769041/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Sneaker-0012270,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35009299/60769041/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,Male Khaki Lac??kl?? Sneaker Shoes 00121925,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,5873,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/15/59371832/137028174/1/1_org_zoom.jpg,1,,FALSE,Male Khaki Lac??kl?? Sneaker Shoes 00121925,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,41,,,,,41,200,shopify,5873,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/15/59371832/137028174/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,42,,,,,42,200,shopify,5873,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/15/59371832/137028174/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,43,,,,,43,200,shopify,5873,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/15/59371832/137028174/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,44,,,,,44,200,shopify,5873,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/15/59371832/137028174/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/15/59371832/137028174/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/15/59371832/137028174/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/15/59371832/137028174/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/15/59371832/137028174/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Male-Khaki-Lac??kl??-Sneaker-Shoes-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/15/59371832/137028174/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,Men's Red Sneaker 00121925,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,5966,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59239357/136878338/1/1_org_zoom.jpg,1,,FALSE,Men's Red Sneaker 00121925,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Men's-Red-Sneaker-00121925,,,,,,,,,41,,,,,41,200,shopify,5966,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59239357/136878338/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,,,,,,,,,42,,,,,42,200,shopify,5966,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59239357/136878338/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,,,,,,,,,43,,,,,43,200,shopify,5966,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59239357/136878338/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,,,,,,,,,44,,,,,44,200,shopify,5966,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59239357/136878338/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/9/59239357/136878338/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59239357/136878338/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/9/59239357/136878338/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/9/59239357/136878338/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Red-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59239357/136878338/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,Men's Black Sneaker 00121925,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,2566,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/8/59232587/136873013/1/1_org_zoom.jpg,1,,FALSE,Men's Black Sneaker 00121925,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Men's-Black-Sneaker-00121925,,,,,,,,,41,,,,,41,200,shopify,2566,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/8/59232587/136873013/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,,,,,,,,,42,,,,,42,200,shopify,2566,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/8/59232587/136873013/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,,,,,,,,,43,,,,,43,200,shopify,2566,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/8/59232587/136873013/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,,,,,,,,,44,,,,,44,200,shopify,2566,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/8/59232587/136873013/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/8/59232587/136873013/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/8/59232587/136873013/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/8/59232587/136873013/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/8/59232587/136873013/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Black-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/8/59232587/136873013/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
T-Men's-Sneaker-00121925,T Men's Sneaker 00121925,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,1481,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210201/11/58994989/136568756/1/1_org_zoom.jpg,1,,FALSE,T Men's Sneaker 00121925,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
T-Men's-Sneaker-00121925,,,,,,,,,41,,,,,41,200,shopify,1481,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210201/11/58994989/136568756/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
T-Men's-Sneaker-00121925,,,,,,,,,42,,,,,42,200,shopify,1481,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210201/11/58994989/136568756/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
T-Men's-Sneaker-00121925,,,,,,,,,43,,,,,43,200,shopify,1481,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210201/11/58994989/136568756/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
T-Men's-Sneaker-00121925,,,,,,,,,44,,,,,44,200,shopify,1481,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty64/product/media/images/20210201/11/58994989/136568756/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
T-Men's-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty63/product/media/images/20210201/11/58994989/136568756/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
